bandwidth,latency,packet_loss,uptime,label
80.76,14.36,0.94,99.5,normal
88.6,53.75,0.82,99.68,normal
53.46,252.38,0.87,96.23,gangguan
70.23,41.82,0.2,98.92,normal
149.28,49.84,0.82,99.23,normal
56.54,38.12,0.41,98.84,normal
39.94,12.94,0.38,99.58,normal
109.14,12.37,1.04,99.85,normal
36.7,49.23,0.73,98.79,normal
90.76,46.5,0.94,99.18,normal
39.27,88.7,3.6,97.28,gangguan
143.01,49.76,0.4,99.15,normal
104.43,18.77,0.23,99.85,normal
59.79,43.86,0.42,99.86,normal
54.88,22.25,0.4,99.53,normal
131.41,36.7,0.06,98.93,normal
103.99,22.76,1.09,99.79,normal
3.87,244.96,10.64,91.31,gangguan
126.28,52.91,0.12,99.01,normal
40.39,6.51,0.09,98.63,normal
75.2,20.72,0.97,99.53,normal
28.24,106.37,1.7,97.91,gangguan
132.39,61.29,0.35,98.59,normal
117.11,53.19,1.04,99.84,normal
112.9,9.43,0.29,99.88,normal
95.62,28.61,0.85,99.26,normal
26.34,324.86,10.73,96.94,gangguan
17.58,184.72,10.44,94.21,gangguan
102.99,57.26,1.05,98.67,normal
21.09,193.38,13.63,94.55,gangguan
121.05,40.53,0.43,98.65,normal
32.51,58.03,0.15,98.89,normal
113.72,35.68,0.16,99.12,normal
81.07,15.62,0.56,99.62,normal
36.02,20.35,0.63,98.64,normal
31.28,35.04,0.83,98.98,normal
39.18,35.9,0.16,99.19,normal
75.31,42.83,0.6,99.16,normal
57.99,16.95,0.36,99.38,normal
94.47,9.61,0.63,99.54,normal
9.93,285.96,18.79,92.03,gangguan
148.03,7.42,0.31,98.69,normal
99.2,49.08,0.86,99.26,normal
23.0,221.82,11.25,92.67,gangguan
60.89,51.72,1.07,98.77,normal
91.05,36.23,1.22,98.91,normal
10.36,199.78,12.4,96.98,gangguan
114.59,13.11,0.76,99.89,normal
149.62,29.38,0.3,99.09,normal
124.65,13.73,0.17,98.86,normal
51.32,48.1,0.88,98.9,normal
61.01,27.25,1.05,99.91,normal
73.8,10.13,0.78,98.85,normal
139.14,7.22,0.3,99.92,normal
85.16,16.21,0.35,99.71,normal
121.5,41.33,0.41,99.99,normal
72.32,20.46,0.78,99.1,normal
44.09,42.06,0.9,99.2,normal
86.67,32.28,0.33,99.88,normal
145.79,10.78,1.0,98.81,normal
115.4,18.03,0.91,99.95,normal
86.79,13.46,1.22,99.48,normal
100.7,52.56,0.72,98.89,normal
34.58,46.28,0.56,98.53,normal
55.22,10.49,0.05,99.66,normal
136.47,25.4,0.12,99.45,normal
103.47,124.46,0.46,98.0,gangguan
68.71,44.37,1.05,99.99,normal
40.04,42.92,0.95,99.83,normal
81.26,180.26,3.67,96.98,gangguan
41.65,41.47,0.33,98.56,normal
103.76,22.23,0.03,99.48,normal
18.78,132.33,2.3,98.95,gangguan
25.6,182.33,3.83,98.96,gangguan
64.71,37.91,0.18,99.67,normal
71.87,57.12,0.07,99.13,normal
56.23,54.13,0.97,99.98,normal
36.8,113.76,2.99,98.16,gangguan
56.93,11.79,0.28,99.83,normal
16.09,267.11,12.95,93.07,gangguan
86.72,20.14,1.0,98.84,normal
148.16,6.87,0.16,98.95,normal
4.59,301.09,8.36,94.74,gangguan
71.83,35.17,0.98,99.54,normal
5.8,347.95,11.91,95.48,gangguan
116.33,22.75,0.97,99.25,normal
119.1,23.7,0.29,99.62,normal
89.43,10.28,0.89,99.48,normal
17.36,144.65,2.17,97.08,gangguan
35.52,48.6,0.75,99.47,normal
84.18,38.7,0.77,99.89,normal
35.72,162.99,2.46,97.98,gangguan
3.12,220.71,18.69,90.05,gangguan
129.07,45.34,0.01,99.87,normal
76.5,37.96,0.87,98.88,normal
126.93,24.17,0.35,99.37,normal
49.17,56.6,0.03,99.27,normal
6.56,186.13,13.67,91.12,gangguan
7.29,176.64,2.31,97.33,gangguan
22.18,176.63,2.9,97.25,gangguan
126.75,40.36,0.9,99.67,normal
60.03,31.31,0.63,99.0,normal
30.13,43.31,0.86,98.53,normal
106.87,17.23,0.31,98.83,normal
45.76,32.17,0.42,98.87,normal
55.15,49.84,0.09,99.49,normal
7.13,181.67,8.29,97.08,gangguan
57.01,40.52,0.31,99.69,normal
84.28,16.81,0.65,98.87,normal
51.0,52.5,0.35,99.77,normal
31.11,53.15,1.21,99.14,normal
116.2,39.9,1.01,99.4,normal
72.48,39.62,1.06,98.62,normal
9.94,125.24,3.74,98.67,gangguan
21.05,169.0,5.73,92.57,gangguan
136.05,54.92,0.4,98.88,normal
73.14,60.07,0.82,99.56,normal
78.03,123.65,2.07,98.07,gangguan
73.36,21.64,0.17,99.9,normal
20.72,141.43,3.84,97.1,gangguan
62.49,19.66,0.07,99.77,normal
31.99,252.05,1.29,96.05,gangguan
105.7,40.48,0.16,99.56,normal
41.8,54.96,0.9,99.66,normal
100.45,11.05,0.8,99.56,normal
17.35,162.56,1.78,97.16,gangguan
95.82,19.22,1.03,99.84,normal
141.43,55.1,1.23,99.65,normal
18.88,136.39,4.22,98.84,gangguan
95.11,14.76,1.1,99.26,normal
28.49,196.49,3.96,98.71,gangguan
113.05,55.62,0.34,98.69,normal
25.93,283.59,13.27,97.11,gangguan
124.76,59.22,0.26,99.45,normal
62.64,6.51,0.9,99.34,normal
132.61,15.69,0.93,98.66,normal
94.94,6.8,0.99,99.39,normal
59.75,5.62,1.1,99.9,normal
139.17,60.18,1.1,99.1,normal
72.9,47.74,0.04,99.93,normal
44.29,42.43,0.9,99.19,normal
40.87,61.88,0.14,99.32,normal
12.67,171.75,3.46,97.83,gangguan
143.34,30.33,0.92,98.65,normal
60.26,22.34,0.31,98.96,normal
88.88,31.21,0.68,98.93,normal
131.34,46.64,0.37,98.98,normal
116.94,30.37,0.57,99.87,normal
116.04,50.7,0.5,99.59,normal
45.75,58.02,0.44,99.21,normal
131.2,42.69,0.9,98.75,normal
78.1,14.36,0.58,99.25,normal
69.37,158.28,1.12,97.38,gangguan
140.86,23.73,0.27,99.25,normal
30.88,44.39,0.44,98.52,normal
91.6,43.25,0.58,99.44,normal
68.43,34.83,0.6,98.52,normal
27.02,278.98,12.46,90.54,gangguan
106.35,23.89,0.34,99.06,normal
147.54,46.54,1.15,99.02,normal
42.22,6.21,0.04,99.57,normal
56.75,2.45,0.97,99.29,normal
3.38,193.67,13.15,94.62,gangguan
30.1,174.2,4.22,98.11,gangguan
119.92,50.9,0.76,98.56,normal
8.96,274.22,12.58,93.45,gangguan
145.66,40.49,0.86,99.76,normal
138.68,52.46,1.11,99.8,normal
91.11,56.57,0.75,99.14,normal
108.61,43.32,0.75,99.0,normal
85.7,27.99,0.8,98.81,normal
80.57,11.59,0.16,98.83,normal
58.14,46.68,1.04,99.44,normal
33.78,278.14,2.68,97.84,gangguan
25.52,256.83,8.0,93.45,gangguan
107.53,42.76,0.59,99.53,normal
103.4,40.63,0.31,99.66,normal
64.43,3.86,1.05,99.21,normal
29.94,222.53,9.71,92.98,gangguan
121.22,54.73,0.18,98.84,normal
86.49,25.39,0.07,100.0,normal
82.7,11.16,0.97,98.79,normal
23.16,94.59,2.83,98.23,gangguan
11.74,156.39,6.01,94.32,gangguan
33.72,21.01,0.78,98.56,normal
42.36,39.79,0.74,98.85,normal
120.99,17.84,0.55,99.36,normal
92.52,45.64,1.18,99.61,normal
106.7,185.28,0.56,99.4,gangguan
113.75,28.33,0.86,99.22,normal
19.97,172.27,9.59,90.21,gangguan
86.22,52.28,0.74,99.56,normal
72.01,56.45,0.18,99.01,normal
51.46,5.84,0.52,98.94,normal
67.02,21.92,0.32,98.58,normal
88.73,28.37,0.58,99.59,normal
100.72,24.38,0,98.61,normal
51.85,36.01,0.3,99.52,normal
138.76,19.63,0.89,99.0,normal
72.59,44.47,0.11,99.78,normal
44.94,16.43,1.13,99.1,normal
21.97,269.15,4.54,95.29,gangguan
33.81,276.85,1.8,97.42,gangguan
123.45,52.13,1.03,99.83,normal
134.71,54.23,0.12,99.1,normal
124.76,55.35,0.16,99.99,normal
95.14,20.24,0.36,99.81,normal
68.56,133.66,0.45,97.45,gangguan
138.47,20.34,0.17,99.27,normal
83.26,43.44,1.08,98.74,normal
71.19,50.79,0.74,99.05,normal
96.35,31.54,0.16,99.42,normal
17.54,140.79,3.71,97.23,gangguan
114.82,48.52,0.75,98.5,normal
92.25,14.85,0.22,99.48,normal
18.45,205.83,2.47,97.76,gangguan
66.52,44.31,0.75,99.12,normal
123.69,42.05,0.12,98.58,normal
60.2,23.55,0.26,99.3,normal
10.47,177.36,9.69,94.59,gangguan
86.65,27.74,1.09,99.14,normal
110.29,59.38,0.69,99.03,normal
145.32,27.39,0.43,99.16,normal
52.18,56.65,0.76,99.98,normal
37.7,202.77,4.35,98.61,gangguan
35.84,40.41,0.82,99.72,normal
136.93,18.98,0.26,98.91,normal
84.56,11.92,1.18,99.39,normal
71.48,38.46,0.96,98.66,normal
12.58,198.16,2.5,98.4,gangguan
37.23,170.6,3.71,98.49,gangguan
37.21,24.22,0.41,99.91,normal
23.1,155.14,12.96,91.88,gangguan
63.12,130.72,4.37,99.04,gangguan
26.17,89.52,2.55,97.8,gangguan
57.02,13.16,0.2,98.95,normal
87.47,55.05,0.09,98.95,normal
62.26,14.22,0.96,99.03,normal
118.45,43.28,0.6,98.8,normal
50.88,21.52,0.58,99.19,normal
77.5,60.95,0.34,99.68,normal
135.07,31.78,1.02,98.83,normal
29.99,266.95,6.3,90.79,gangguan
40.13,33.48,1.12,98.66,normal
38.98,131.37,1.63,98.88,gangguan
34.7,39.16,0.93,98.69,normal
136.91,37.27,0.51,98.9,normal
49.86,24.74,0.82,99.82,normal
142.6,33.03,0.4,99.94,normal
84.95,17.29,0.83,99.9,normal
86.42,24.3,0.95,99.17,normal
47.64,32.3,0.29,98.97,normal
128.81,39.53,0.8,99.47,normal
61.01,27.44,0.73,98.82,normal
41.85,39.9,0.58,99.16,normal
76.97,26.99,0.57,98.8,normal
127.4,34.44,0.24,98.75,normal
139.65,10.24,0.4,99.28,normal
40.26,38.37,0.65,99.3,normal
61.99,16.17,0.57,99.21,normal
21.42,282.21,4.16,96.26,gangguan
26.82,260.14,6.16,95.84,gangguan
24.12,204.86,1.13,97.33,gangguan
39.48,204.86,3.24,98.8,gangguan
96.0,6.94,0.21,99.59,normal
75.12,56.33,1.14,99.24,normal
79.47,30.08,1.02,98.99,normal
76.26,20.04,0.42,99.23,normal
74.45,29.89,0.99,99.76,normal
20.96,261.72,5.89,93.13,gangguan
123.29,20.83,0.92,99.01,normal
81.14,45.56,1.22,99.94,normal
44.84,54.78,0.33,99.0,normal
84.78,6.97,0.72,98.79,normal
69.91,5.75,0.5,98.68,normal
8.35,184.91,3.47,97.73,gangguan
9.74,211.87,14.18,90.05,gangguan
38.2,21.18,0.04,99.92,normal
72.51,49.54,0.31,99.27,normal
60.3,18.37,0.63,99.79,normal
106.34,44.5,0.67,99.82,normal
7.24,217.74,17.21,90.08,gangguan
43.08,21.04,0.77,99.78,normal
114.22,33.35,0.3,99.76,normal
106.63,35.45,0.74,99.16,normal
95.08,45.53,0.49,99.36,normal
117.91,34.58,0.93,99.36,normal
109.97,36.01,0,99.05,normal
99.39,35.02,1.03,99.38,normal
26.9,146.7,3.22,98.56,gangguan
76.3,52.81,0.84,99.36,normal
16.87,152.73,12.98,94.41,gangguan
51.4,29.71,0.81,99.98,normal
102.18,50.74,0.68,98.5,normal
102.63,30.49,1.06,99.83,normal
103.06,10.62,0.98,99.6,normal
45.1,53.37,0.54,98.54,normal
134.64,8.78,0.96,98.96,normal
103.13,9.83,1.04,98.84,normal
35.97,33.41,0.26,99.96,normal
80.95,44.15,1.22,98.52,normal
145.34,35.31,0.86,99.0,normal
20.26,173.48,3.77,98.75,gangguan
27.59,105.17,2.13,97.85,gangguan
123.15,32.95,0.31,99.72,normal
91.6,37.65,0.27,99.41,normal
135.76,17.19,0.64,98.94,normal
135.28,21.41,1.09,98.82,normal
73.83,17.6,0.55,99.06,normal
1.73,287.99,11.45,94.33,gangguan
111.11,40.34,0.2,98.94,normal
15.53,231.32,6.62,91.49,gangguan
12.81,292.18,6.66,91.04,gangguan
82.94,29.54,0.0,99.69,normal
35.76,161.5,0.64,98.38,gangguan
116.38,12.22,0.44,99.46,normal
145.96,38.05,0.61,99.27,normal
23.25,100.08,2.36,97.65,gangguan
63.3,21.4,0.89,98.73,normal
100.99,33.98,0.19,99.57,normal
37.6,172.22,3.97,97.09,gangguan
59.07,34.17,0.46,99.14,normal
85.22,37.35,0.26,98.9,normal
65.29,40.93,0.38,99.89,normal
71.87,46.26,0.74,98.73,normal
74.38,16.28,0.63,98.93,normal
7.74,200.2,10.75,95.61,gangguan
88.39,190.36,2.48,98.74,gangguan
30.52,169.72,2.32,97.18,gangguan
64.85,34.05,0.69,99.44,normal
9.93,318.45,11.41,90.07,gangguan
86.26,7.12,0.38,99.5,normal
137.77,57.75,0.64,99.43,normal
112.55,39.97,0.37,99.5,normal
26.85,273.9,2.37,97.7,gangguan
110.52,7.52,0.72,99.55,normal
128.84,57.25,0.09,99.74,normal
64.61,31.6,0.16,99.72,normal
34.14,122.17,1.47,98.86,gangguan
133.47,11.46,1.03,99.54,normal
123.23,50.71,0.3,98.65,normal
146.22,45.47,0.33,99.87,normal
20.61,183.72,9.5,96.75,gangguan
111.1,20.72,0.44,99.21,normal
133.21,50.77,1.01,99.18,normal
49.78,26.36,0.11,98.5,normal
72.33,6.21,0.69,99.56,normal
83.63,16.63,0.84,98.66,normal
16.14,181.65,1.37,98.92,gangguan
63.37,5.38,0.96,99.04,normal
71.66,169.3,1.05,97.06,gangguan
55.0,30.5,0.24,99.84,normal
68.76,9.25,0.37,99.16,normal
143.81,25.58,0.48,98.5,normal
14.68,80.04,2.62,98.16,gangguan
26.93,155.06,10.64,94.64,gangguan
108.91,26.38,1.13,99.3,normal
90.56,14.63,1.13,98.82,normal
126.95,21.8,1.28,98.63,normal
92.29,53.32,0.08,99.99,normal
105.89,38.21,0.69,99.97,normal
3.52,214.25,4.12,94.95,gangguan
104.51,8.67,0.17,99.03,normal
23.29,204.29,3.85,97.31,gangguan
52.12,30.08,0.41,98.87,normal
89.85,52.75,0.31,98.57,normal
115.58,24.94,0.97,98.66,normal
39.78,41.91,0.93,99.6,normal
3.75,311.54,14.52,92.84,gangguan
82.84,41.29,0.71,99.49,normal
139.53,5.82,0.89,99.49,normal
29.84,149.38,3.74,97.02,gangguan
63.19,25.14,0.35,99.54,normal
70.1,49.21,0.05,99.72,normal
75.03,36.74,0.57,99.35,normal
116.18,13.85,0.87,99.85,normal
24.92,222.24,10.7,96.42,gangguan
77.1,43.7,0.8,99.21,normal
47.29,17.3,1.25,99.22,normal
82.74,24.09,0.98,99.79,normal
3.21,219.02,10.55,90.8,gangguan
92.79,4.2,0.04,99.2,normal
87.83,8.32,0.87,99.55,normal
36.2,12.27,1.06,99.69,normal
72.84,30.24,0.74,98.54,normal
63.43,50.0,0.22,98.74,normal
37.74,14.03,0.87,99.81,normal
133.89,18.27,1.16,99.33,normal
110.1,16.57,0.49,99.12,normal
36.03,53.33,0.69,99.36,normal
78.52,49.91,0.28,99.93,normal
26.3,147.6,3.94,98.65,gangguan
61.28,42.34,0.57,99.97,normal
32.17,196.56,2.12,98.5,gangguan
113.34,23.47,1.12,99.4,normal
19.66,205.48,8.14,94.2,gangguan
22.34,336.42,17.65,94.26,gangguan
133.97,29.64,0.68,99.62,normal
68.54,29.57,0.79,99.23,normal
29.8,180.86,8.2,90.69,gangguan
13.89,249.18,14.78,92.62,gangguan
50.8,22.79,0.22,99.0,normal
89.44,23.21,1.17,99.8,normal
23.8,161.46,2.79,97.13,gangguan
142.15,25.59,1.07,99.24,normal
37.49,112.64,2.03,98.45,gangguan
28.78,246.43,4.6,95.81,gangguan
113.5,48.9,0.52,98.64,normal
133.15,20.3,0.86,98.74,normal
25.17,350.99,14.27,95.35,gangguan
115.16,11.76,0.12,99.69,normal
113.08,58.1,0.63,99.65,normal
59.37,40.75,0.27,99.1,normal
81.81,7.26,0.46,99.46,normal
55.18,9.59,0.81,99.07,normal
25.77,299.27,13.6,94.82,gangguan
118.35,49.44,0.8,99.61,normal
41.33,13.28,0.65,99.5,normal
113.58,18.1,0.3,98.94,normal
26.76,99.55,1.32,98.15,gangguan
136.0,7.8,0.67,98.55,normal
95.04,9.25,0.69,98.73,normal
39.88,165.0,2.27,98.74,gangguan
38.11,146.93,0.15,98.91,gangguan
72.86,274.81,4.49,97.65,gangguan
74.39,13.85,0.37,99.27,normal
61.0,252.91,0.82,98.87,gangguan
32.58,160.21,3.4,97.4,gangguan
20.08,128.42,1.27,97.66,gangguan
23.75,233.73,11.85,97.32,gangguan
29.22,184.54,8.43,92.81,gangguan
21.18,145.4,2.96,97.51,gangguan
94.41,22.66,1.09,99.45,normal
50.93,219.84,1.37,97.27,gangguan
108.92,23.35,0.61,99.03,normal
11.63,133.31,1.39,97.52,gangguan
30.4,43.82,0.97,98.91,normal
116.4,10.71,1.12,98.61,normal
130.94,30.3,0.47,98.66,normal
97.49,14.41,0.52,99.4,normal
60.93,38.97,0.12,98.8,normal
11.43,252.45,4.01,97.26,gangguan
147.57,5.23,0.54,99.0,normal
90.52,20.73,0.75,98.59,normal
51.11,20.64,0.5,99.94,normal
25.1,242.21,4.09,98.46,gangguan
84.31,35.4,0.46,99.53,normal
5.35,193.89,2.82,98.21,gangguan
113.69,42.9,0.6,98.83,normal
9.39,130.01,2.22,97.13,gangguan
143.02,17.57,1.11,99.08,normal
9.64,155.14,2.89,98.05,gangguan
119.07,12.06,0.63,99.85,normal
54.34,56.4,0.08,98.56,normal
20.1,277.54,9.45,92.38,gangguan
48.81,40.26,0.32,98.72,normal
63.06,46.26,1.07,98.51,normal
60.03,54.97,0.18,99.0,normal
149.58,21.46,0.53,98.52,normal
107.18,18.69,0.52,99.5,normal
69.88,18.23,0.91,99.79,normal
23.52,84.25,1.26,98.76,gangguan
121.8,59.99,1.01,98.77,normal
126.42,58.68,0.14,99.07,normal
83.81,15.53,0.15,99.57,normal
108.58,11.66,0.48,98.8,normal
97.46,62.21,0.44,99.01,normal
103.79,12.41,0.47,99.07,normal
68.01,36.41,1.15,99.57,normal
21.99,240.41,4.99,95.8,gangguan
58.48,54.89,0.52,99.29,normal
117.33,182.1,0.51,98.49,gangguan
27.93,179.47,7.44,94.61,gangguan
61.04,19.64,0.15,98.53,normal
100.09,46.22,1.07,99.79,normal
148.19,17.46,0.98,99.8,normal
68.71,13.11,1.07,99.12,normal
78.39,33.5,0,99.22,normal
76.74,45.94,0.3,99.87,normal
56.75,30.16,1.12,99.8,normal
9.31,171.26,7.29,97.47,gangguan
126.62,53.19,1.05,98.96,normal
118.94,7.19,0.52,98.62,normal
47.4,17.28,0.05,99.39,normal
76.58,27.43,0.75,99.04,normal
140.16,14.28,0.07,99.48,normal
32.19,146.08,2.22,98.2,gangguan
94.92,45.6,0.7,98.82,normal
61.72,55.91,0.62,99.87,normal
34.7,24.42,0,99.74,normal
73.71,170.59,2.52,96.46,gangguan
14.9,176.0,2.69,97.56,gangguan
121.72,49.57,0.74,99.44,normal
129.56,27.95,0.56,99.06,normal
136.18,23.91,0.26,98.51,normal
80.65,41.73,0.16,99.45,normal
98.3,15.43,0.72,99.48,normal
35.86,21.97,1.2,99.84,normal
89.85,7.4,1.25,98.91,normal
66.35,27.18,0.73,98.98,normal
32.41,21.68,0.23,98.79,normal
72.14,206.84,1.25,99.18,gangguan
36.99,84.07,2.73,98.4,gangguan
7.23,160.58,3.03,97.84,gangguan
133.15,33.62,0.28,99.59,normal
75.15,40.45,0.32,99.17,normal
90.73,13.46,0.91,99.83,normal
56.96,22.21,0.6,98.64,normal
91.29,24.4,0.75,99.03,normal
5.66,257.63,8.7,95.26,gangguan
91.48,33.53,0.66,99.35,normal
59.5,41.35,0.89,99.54,normal
82.8,32.48,0.48,99.52,normal
34.13,17.95,0.5,99.98,normal
130.0,32.89,0.82,98.89,normal
18.83,299.72,5.26,91.6,gangguan
53.45,52.0,0.1,99.03,normal
141.46,59.45,0.05,99.17,normal
149.87,26.59,0.05,99.79,normal
102.85,30.57,0.99,99.48,normal
79.8,24.36,0.56,99.91,normal
66.81,40.41,0.94,99.43,normal
113.22,29.01,0.47,99.18,normal
9.15,319.69,12.53,90.36,gangguan
9.94,305.3,4.86,93.61,gangguan
19.95,151.45,5.64,95.05,gangguan
75.17,23.55,0.88,99.82,normal
6.24,182.38,11.46,93.22,gangguan
141.98,19.95,0.91,99.48,normal
142.27,61.21,1.07,98.65,normal
72.27,24.54,0.25,99.93,normal
123.75,12.19,0.94,99.84,normal
71.01,15.8,0.15,98.96,normal
120.85,44.12,0.32,99.91,normal
108.01,48.86,0.45,99.18,normal
104.85,47.56,1.12,99.2,normal
71.1,39.3,0.7,99.54,normal
72.73,40.56,0.38,98.97,normal
149.6,34.32,0.14,99.68,normal
77.41,36.24,0.33,99.58,normal
16.87,120.0,1.62,97.65,gangguan
72.14,6.98,0.78,99.03,normal
44.3,23.73,0.77,98.99,normal
23.41,282.7,4.39,96.04,gangguan
19.45,292.57,11.82,96.87,gangguan
43.59,14.46,0.34,99.39,normal
101.41,53.64,0.46,99.97,normal
95.29,60.31,0.73,99.8,normal
37.2,94.99,1.81,97.13,gangguan
52.83,48.87,0.39,99.02,normal
87.29,56.43,0.62,98.75,normal
86.81,215.32,1.12,97.56,gangguan
145.86,13.4,0.28,99.34,normal
109.77,27.46,1.06,99.84,normal
58.04,21.11,0.66,99.99,normal
108.76,6.67,1.05,99.75,normal
90.0,16.3,0.31,99.09,normal
32.19,16.36,0.12,98.82,normal
93.03,25.42,0.09,98.71,normal
98.13,30.43,0.65,99.44,normal
57.65,49.91,0.99,99.38,normal
61.79,46.11,0.58,99.97,normal
41.45,33.0,0.99,98.62,normal
123.91,21.44,0.4,98.58,normal
32.44,37.92,0.94,99.27,normal
77.61,16.88,0.29,98.77,normal
39.8,135.98,3.52,98.64,gangguan
65.26,283.81,2.02,99.08,gangguan
71.14,20.47,0.13,98.84,normal
119.0,28.75,0.97,99.48,normal
17.69,190.43,4.99,91.85,gangguan
22.32,214.46,3.26,97.68,gangguan
138.08,15.25,1.08,99.93,normal
77.07,37.23,0.47,99.36,normal
5.64,80.3,3.81,97.87,gangguan
55.9,48.13,0.31,99.08,normal
90.4,31.29,0.27,99.77,normal
125.6,35.49,0.48,99.45,normal
131.47,9.8,0.27,99.62,normal
123.09,10.79,0.7,99.97,normal
36.99,25.37,0.27,99.15,normal
36.19,43.75,0.56,99.48,normal
30.83,21.44,0.47,98.71,normal
30.59,20.87,1.01,98.98,normal
84.33,41.41,0.51,99.01,normal
29.62,226.04,11.24,90.46,gangguan
2.68,306.23,5.45,90.76,gangguan
10.86,184.46,4.06,97.44,gangguan
53.13,21.49,1.04,98.88,normal
23.89,300.58,8.83,93.37,gangguan
18.68,263.62,10.41,95.48,gangguan
12.73,257.41,6.98,92.93,gangguan
36.56,45.97,0.29,99.26,normal
70.92,39.26,0.12,99.24,normal
117.23,25.8,0.05,99.18,normal
145.2,23.6,0.94,99.16,normal
25.85,234.76,1.0,98.66,gangguan
93.67,23.92,0.53,98.82,normal
117.01,7.53,0.02,98.69,normal
119.37,39.27,0.7,98.84,normal
60.54,15.36,0.43,98.65,normal
36.52,38.36,1.16,99.45,normal
111.84,55.04,0.24,98.95,normal
6.71,275.6,13.56,90.74,gangguan
28.14,297.03,14.59,92.23,gangguan
91.89,46.56,0.56,99.53,normal
120.97,46.72,0.87,99.81,normal
28.42,128.47,1.2,97.01,gangguan
66.3,30.08,1.0,98.69,normal
142.18,36.83,0.76,98.64,normal
26.7,163.74,3.35,98.81,gangguan
42.38,49.31,0.61,99.79,normal
99.89,40.15,0.45,99.6,normal
68.74,45.8,0.07,99.45,normal
125.19,7.33,0.41,99.6,normal
126.88,20.9,0.92,99.87,normal
59.36,9.96,1.29,99.9,normal
86.6,39.97,0.46,98.52,normal
118.81,8.7,0.92,99.43,normal
54.54,262.58,1.02,99.04,gangguan
140.85,31.62,0.14,99.9,normal
58.37,54.04,1.19,98.52,normal
20.26,133.73,3.37,97.03,gangguan
97.31,49.05,1.1,99.29,normal
102.72,42.31,1.01,98.52,normal
125.01,38.64,0.46,99.51,normal
24.91,218.45,13.42,96.17,gangguan
96.13,20.79,0.38,99.68,normal
114.25,14.11,0.58,99.57,normal
41.1,29.86,1.02,99.52,normal
48.61,30.23,0.57,98.75,normal
54.79,40.81,0.75,99.99,normal
129.87,38.41,0.99,98.53,normal
58.44,51.68,0.54,99.68,normal
32.98,112.43,2.55,98.77,gangguan
8.37,192.98,1.71,97.51,gangguan
129.43,13.35,1.05,99.48,normal
40.93,42.63,1.0,99.39,normal
95.03,44.86,0.79,99.88,normal
75.58,10.56,0.28,99.72,normal
127.78,18.88,0.72,99.76,normal
129.26,9.94,0.03,99.01,normal
30.8,192.19,3.12,98.13,gangguan
142.51,53.96,1.18,99.1,normal
65.29,27.86,0.38,99.0,normal
17.79,199.32,4.04,98.57,gangguan
97.77,45.4,0.57,99.01,normal
129.5,25.43,1.01,99.96,normal
94.88,209.3,2.96,97.69,gangguan
68.46,48.53,1.07,99.64,normal
69.16,12.59,0.52,98.86,normal
84.06,58.42,0.23,99.95,normal
124.39,52.45,1.13,98.56,normal
10.4,118.9,1.11,97.8,gangguan
43.34,47.15,0.97,99.54,normal
31.76,110.5,4.44,98.54,gangguan
141.17,29.71,0.26,99.77,normal
134.91,26.27,1.08,99.27,normal
40.85,40.6,1.19,98.78,normal
21.2,281.76,14.24,90.5,gangguan
129.84,33.59,0.75,99.62,normal
139.47,13.44,0.14,99.94,normal
119.82,20.98,0.11,99.17,normal
33.64,112.83,2.78,97.63,gangguan
65.15,22.62,1.04,99.56,normal
141.47,35.25,0.32,98.83,normal
13.26,88.9,2.37,98.0,gangguan
23.66,310.43,12.19,91.58,gangguan
100.4,39.75,0,99.6,normal
63.09,16.4,0,98.58,normal
102.27,7.65,0.15,99.77,normal
112.91,266.35,4.42,97.59,gangguan
60.46,61.98,0.61,98.65,normal
35.44,34.95,0.39,98.69,normal
26.82,228.45,12.39,91.01,gangguan
92.58,4.74,0.66,99.69,normal
25.65,227.68,16.68,96.52,gangguan
32.52,36.09,0.15,98.95,normal
57.98,56.01,0.34,98.67,normal
19.8,167.4,1.1,97.55,gangguan
148.9,21.8,0.24,99.68,normal
129.38,9.61,0.86,99.86,normal
12.17,186.03,7.42,95.86,gangguan
149.7,18.84,1.04,99.55,normal
135.49,24.9,0.58,99.44,normal
16.63,151.4,4.07,98.6,gangguan
26.95,189.83,7.4,91.36,gangguan
73.89,9.83,0.28,99.8,normal
47.78,11.36,0.78,99.54,normal
35.68,55.65,1.1,99.64,normal
32.88,16.5,0.74,98.87,normal
33.14,17.85,0.91,99.46,normal
110.67,27.09,0.53,99.64,normal
115.99,36.48,1.0,98.78,normal
140.74,43.01,0.2,99.09,normal
74.18,52.14,0.95,98.85,normal
83.87,25.56,0.69,99.84,normal
43.02,22.0,0.94,99.11,normal
14.63,255.78,14.59,97.17,gangguan
116.2,24.61,0,99.37,normal
37.26,174.68,4.45,98.4,gangguan
45.41,19.22,0.96,99.81,normal
24.92,277.43,13.63,95.76,gangguan
21.13,186.36,3.33,98.0,gangguan
126.45,59.44,1.21,99.89,normal
115.14,39.97,0.52,99.86,normal
9.57,257.17,14.65,96.36,gangguan
135.66,49.83,0.15,98.6,normal
17.25,284.66,14.46,92.94,gangguan
77.89,15.61,0.72,99.02,normal
63.37,15.29,1.23,98.82,normal
35.86,12.46,1.19,99.64,normal
103.55,39.96,1.22,99.48,normal
128.74,48.81,1.1,99.07,normal
61.45,38.34,1.06,99.18,normal
82.88,17.62,0.7,98.69,normal
