bandwidth,latency,packet_loss,uptime,label
37.22,15.22,1.25,86.77,gangguan
139.07,288.78,0.06,99.95,normal
102.18,169.8,7.12,87.37,gangguan
104.05,256.19,0.34,95.97,normal
17.89,102.24,6.06,88.34,gangguan
24.8,139.53,5.56,89.8,normal
40.25,131.09,1.1,87.36,normal
82.76,215.33,4.51,95.75,normal
22.76,148.65,1.69,86.56,gangguan
105.5,297.24,7.18,85.55,normal
72.65,56.85,4.43,93.52,gangguan
19.39,235.61,1.3,85.79,normal
18.58,43.56,6.54,93.93,gangguan
123.53,86.11,3.45,85.18,normal
28.04,61.15,6.53,90.28,gangguan
99.54,119.97,0.98,98.71,normal
90.58,102.67,5.12,85.83,normal
41.1,124.42,6.06,88.52,gangguan
57.47,81.98,1.86,98.81,normal
35.05,166.1,6.74,85.8,gangguan
135.42,52.39,2.38,88.63,normal
54.82,80.23,1.45,93.02,normal
128.09,193.5,3.9,89.46,normal
50.46,79.68,3.21,94.67,normal
24.88,202.71,6.91,87.91,normal
36.43,241.47,6.08,89.77,gangguan
61.93,12.91,3.93,96.98,gangguan
77.42,78.88,7.83,85.62,normal
148.15,76.54,0.69,92.92,normal
135.12,179.91,2.07,86.4,gangguan
128.49,226.99,0.19,95.68,normal
47.91,253.76,3.08,88.88,normal
28.93,167.61,1.17,89.14,normal
83.96,130.58,3.64,88.02,gangguan
57.0,181.72,7.49,86.0,gangguan
87.45,255.56,7.64,88.08,gangguan
12.7,177.75,5.5,91.48,gangguan
88.34,235.35,4.99,99.22,gangguan
92.62,213.85,6.89,90.97,normal
34.2,274.69,6.04,98.05,normal
115.87,151.9,4.04,96.28,normal
138.1,59.59,5.72,85.53,normal
16.72,183.93,4.78,97.58,gangguan
80.4,14.69,6.83,93.04,normal
17.93,194.26,7.81,98.65,normal
100.41,41.36,5.52,86.2,normal
54.58,105.35,7.13,90.47,normal
65.76,43.86,2.96,95.79,normal
134.05,129.58,7.47,99.19,normal
74.05,38.88,4.2,86.75,gangguan
135.06,229.17,6.76,98.0,normal
148.48,136.46,0.82,95.84,gangguan
121.21,208.99,4.97,92.35,normal
105.66,5.05,6.14,87.09,normal
109.94,121.37,5.94,89.39,normal
32.63,75.96,5.13,93.12,normal
92.21,273.67,1.78,87.48,gangguan
5.3,263.38,7.01,91.96,gangguan
56.58,211.9,0.9,95.43,normal
75.37,119.01,0.67,93.82,normal
82.48,139.39,6.4,99.68,normal
33.75,23.85,0.38,93.08,normal
141.67,51.77,1.21,94.12,normal
49.11,290.86,4.82,88.55,gangguan
40.41,279.32,4.09,93.74,gangguan
40.9,84.53,3.82,90.82,normal
117.19,260.03,2.64,86.81,normal
128.7,36.6,1.2,86.91,gangguan
33.82,179.23,6.37,85.82,gangguan
120.62,46.11,4.65,86.61,normal
93.59,192.36,6.12,91.21,gangguan
11.32,187.55,1.06,92.74,gangguan
94.5,187.4,3.81,86.24,normal
128.66,183.33,0.62,87.18,normal
56.24,54.72,3.28,91.43,gangguan
60.4,135.07,7.28,94.9,normal
96.63,38.9,4.39,88.37,normal
88.87,205.32,2.4,85.5,normal
81.65,167.17,6.81,99.4,normal
10.78,289.85,0.5,92.64,gangguan
6.35,270.26,0.11,94.21,gangguan
53.29,143.76,2.79,99.6,normal
123.57,261.86,6.3,92.74,gangguan
141.33,12.8,1.91,86.1,normal
109.9,50.72,2.34,91.14,normal
142.09,188.85,3.55,90.55,normal
104.4,20.71,7.84,95.52,normal
68.17,297.53,7.31,98.66,normal
116.17,192.3,0.83,88.71,normal
99.96,256.43,0.84,92.56,normal
136.71,257.9,6.55,94.08,normal
53.03,28.61,4.38,88.28,normal
78.34,78.28,0.19,97.43,normal
99.22,272.74,1.61,87.91,normal
62.02,236.11,6.4,94.05,normal
130.85,294.63,5.86,94.97,normal
69.55,192.97,1.38,96.64,normal
71.0,269.51,7.28,96.55,normal
44.2,93.73,7.32,98.87,normal
31.82,48.14,3.86,89.71,gangguan
103.03,215.13,0.37,95.03,normal
141.63,47.06,0.33,92.58,normal
70.57,65.78,0.46,85.9,normal
19.74,294.8,6.57,85.92,gangguan
17.19,218.38,7.55,88.93,gangguan
13.26,90.05,6.05,96.86,gangguan
54.06,122.36,5.25,85.15,normal
15.28,226.64,1.47,97.52,gangguan
56.15,268.43,3.83,93.54,normal
100.34,150.36,6.22,88.17,gangguan
52.46,48.18,2.07,86.07,gangguan
86.81,141.42,5.18,91.31,normal
141.58,125.38,1.07,97.09,normal
24.64,27.57,2.17,89.06,gangguan
53.8,239.47,2.37,99.28,normal
135.01,101.72,5.29,90.53,gangguan
53.56,260.58,0.88,94.54,normal
8.18,253.41,5.65,89.24,normal
75.78,285.54,7.2,90.61,normal
86.57,221.18,1.91,95.18,gangguan
126.27,216.49,4.75,99.1,gangguan
96.11,196.86,3.84,93.59,normal
35.9,205.55,3.7,92.64,gangguan
108.27,214.47,0.54,91.16,normal
87.23,94.75,1.99,88.76,normal
64.38,264.91,0.3,98.82,normal
46.38,72.46,6.08,94.72,normal
63.42,166.2,4.66,92.54,gangguan
19.16,155.92,1.76,86.64,normal
5.96,155.34,2.38,85.1,gangguan
116.24,48.24,0.05,90.19,normal
120.04,95.89,3.9,99.06,normal
12.01,208.53,7.41,92.44,gangguan
91.3,182.72,3.33,97.69,normal
57.29,156.32,6.82,86.34,normal
61.6,139.26,2.41,88.25,normal
56.77,64.3,6.86,93.45,normal
15.59,61.26,5.99,92.15,normal
55.51,128.33,0.33,93.75,normal
42.8,90.19,4.46,91.37,normal
59.42,258.19,4.93,85.34,gangguan
6.15,13.88,4.98,93.4,normal
112.1,14.03,5.54,93.49,gangguan
117.39,26.45,7.17,96.88,gangguan
73.8,78.49,3.33,94.17,gangguan
6.58,178.25,0.04,90.52,normal
113.41,276.15,5.54,96.72,normal
38.45,158.31,3.08,90.7,normal
116.73,155.15,4.54,90.93,normal
73.81,215.23,7.09,93.64,gangguan
117.23,240.1,2.77,96.44,gangguan
53.29,218.88,3.94,85.92,gangguan
125.54,55.72,2.67,92.8,normal
83.57,160.34,7.72,89.31,normal
74.76,179.77,0.64,86.95,normal
124.9,246.32,5.63,86.36,normal
76.34,30.54,1.41,89.76,gangguan
147.45,107.94,5.14,91.78,gangguan
77.85,29.11,7.32,97.56,normal
33.41,36.15,7.68,96.53,normal
66.03,71.66,1.84,87.59,normal
38.22,177.36,7.84,88.64,normal
101.78,232.5,3.71,88.91,normal
24.09,29.04,6.54,96.55,normal
43.46,154.6,0.33,91.69,normal
72.19,285.33,7.58,96.56,normal
33.19,29.82,3.47,95.25,normal
71.84,95.59,3.85,99.29,normal
34.72,125.62,1.73,86.4,normal
63.56,110.97,0.55,93.83,normal
48.08,181.31,1.29,95.11,normal
107.61,190.47,1.2,97.21,normal
90.83,135.14,1.03,86.17,gangguan
25.86,61.37,4.77,92.65,gangguan
57.44,221.82,4.78,95.59,gangguan
22.01,190.26,4.7,88.91,normal
6.82,288.5,4.65,93.55,gangguan
44.76,246.4,0.55,95.19,gangguan
127.31,291.24,2.42,91.69,gangguan
127.6,196.52,5.99,99.61,gangguan
36.56,206.13,0.28,91.57,normal
147.85,32.52,1.09,87.55,gangguan
7.03,69.7,2.39,97.8,normal
128.67,285.42,0.74,85.58,gangguan
33.41,144.72,4.01,92.57,gangguan
43.36,209.3,1.57,99.53,normal
25.99,259.74,1.85,94.11,normal
102.6,36.01,1.89,94.31,gangguan
18.79,176.95,6.67,96.64,normal
41.89,162.47,1.73,86.62,normal
7.1,183.34,5.67,87.97,normal
132.98,112.76,5.06,95.73,normal
140.62,156.06,0.25,93.61,normal
93.68,99.05,0.42,97.41,normal
113.53,101.64,3.56,93.45,normal
141.16,144.92,0.73,95.08,normal
98.87,163.35,3.9,93.37,normal
112.4,193.78,7.7,86.23,normal
148.8,205.18,0.53,91.79,gangguan
17.12,272.69,0.78,85.86,normal
57.39,92.23,0.86,88.7,normal
15.93,268.43,7.17,93.25,gangguan
62.91,286.29,0.12,87.25,normal
53.9,87.44,6.01,88.59,normal
82.77,131.79,1.48,91.06,normal
80.88,263.84,4.2,89.22,normal
45.18,185.87,1.01,95.81,normal
65.42,125.43,0.63,88.51,normal
140.22,298.37,3.34,96.16,normal
21.93,182.1,4.71,88.27,gangguan
123.69,122.96,1.88,88.55,normal
118.68,118.44,6.14,98.36,normal
99.52,62.46,7.95,90.48,normal
118.74,18.05,2.58,99.32,normal
91.12,20.51,5.44,89.65,normal
43.24,82.96,3.1,91.61,normal
138.17,42.27,3.83,95.17,normal
67.02,89.52,6.57,90.06,normal
128.71,283.01,5.2,96.01,normal
132.54,21.9,3.27,95.2,normal
18.96,72.82,4.89,98.27,gangguan
41.43,22.66,2.32,97.81,normal
84.39,52.33,3.92,95.73,normal
145.25,105.29,4.66,98.91,normal
52.41,116.35,6.6,97.68,gangguan
131.28,26.84,6.6,91.56,normal
12.97,202.06,5.01,89.98,normal
67.93,93.86,7.87,86.83,normal
69.4,147.97,7.8,98.74,normal
48.31,202.72,3.42,90.53,normal
110.27,266.49,5.0,91.26,gangguan
67.25,46.43,6.69,88.45,normal
87.76,260.96,5.96,89.08,normal
29.04,222.81,4.85,96.67,gangguan
74.02,296.2,2.11,94.45,gangguan
15.02,172.47,3.53,94.44,gangguan
23.82,75.71,1.26,87.11,normal
13.88,167.41,3.81,86.81,gangguan
92.56,26.13,6.18,86.96,normal
109.99,297.94,5.48,95.47,gangguan
30.62,124.56,7.61,91.75,normal
26.51,293.79,4.92,92.9,normal
37.49,39.69,7.52,93.08,normal
60.51,258.18,3.98,88.18,normal
56.72,97.87,5.51,96.65,gangguan
113.21,14.5,3.1,89.02,normal
30.76,34.36,3.43,95.05,normal
63.78,224.34,0.86,99.64,normal
60.75,18.62,7.86,88.64,normal
30.73,90.66,4.98,98.02,normal
125.96,126.0,1.37,97.88,normal
88.86,186.72,1.22,85.27,normal
117.94,62.01,1.09,96.78,normal
90.81,168.91,6.02,92.22,gangguan
103.37,149.91,0.61,87.17,gangguan
65.11,295.93,1.42,86.15,gangguan
130.88,292.57,0.72,87.15,gangguan
96.4,291.27,6.27,85.68,gangguan
47.25,113.43,7.27,93.06,normal
23.2,169.14,4.22,94.78,gangguan
8.97,239.11,7.84,87.37,normal
16.98,233.59,3.99,88.27,gangguan
141.45,229.43,1.34,93.06,normal
73.57,64.68,0.56,87.28,normal
91.04,116.11,5.47,90.38,normal
81.05,131.64,0.54,97.67,normal
85.0,234.93,4.23,97.35,normal
97.83,105.45,4.89,99.39,normal
139.49,59.96,6.79,89.95,normal
96.01,9.9,5.14,99.83,normal
62.07,278.51,7.96,96.82,gangguan
15.02,165.18,6.92,91.53,gangguan
84.03,47.13,2.97,90.67,normal
10.53,281.57,2.58,99.71,normal
74.79,124.58,4.26,92.23,normal
38.01,14.17,2.22,92.18,gangguan
53.45,169.68,5.09,96.8,normal
6.1,287.37,3.27,88.29,gangguan
127.03,216.11,7.66,96.5,normal
6.9,211.46,2.22,96.03,normal
140.67,70.61,6.52,90.82,normal
123.67,153.81,6.04,88.2,gangguan
141.15,41.6,1.18,85.05,normal
49.5,216.99,7.78,88.29,gangguan
40.06,193.9,3.32,85.89,gangguan
131.91,63.32,2.35,93.54,normal
78.97,61.72,6.82,99.4,normal
107.02,272.41,3.43,85.83,normal
5.6,91.36,4.08,85.45,normal
28.03,109.12,3.35,89.32,gangguan
32.14,221.69,5.62,89.21,gangguan
9.06,235.95,4.01,97.68,normal
140.47,178.87,3.39,93.65,normal
78.59,49.47,6.47,85.75,normal
19.3,92.62,5.83,97.87,normal
35.08,7.06,6.27,85.77,normal
106.61,53.93,7.58,94.29,gangguan
15.04,168.21,2.42,87.12,gangguan
83.1,233.19,3.04,88.43,normal
22.11,160.27,3.27,97.51,gangguan
112.68,144.7,2.89,94.75,normal
48.22,44.27,7.23,86.5,gangguan
102.74,203.89,1.74,85.79,normal
63.0,204.47,2.82,96.75,normal
69.75,194.55,1.35,87.25,gangguan
146.42,120.99,1.02,94.7,normal
94.65,77.41,1.29,98.67,normal
103.69,266.27,3.1,98.44,normal
106.16,21.31,4.49,90.61,gangguan
110.49,230.46,3.81,90.73,normal
13.23,257.94,2.59,92.06,normal
111.93,285.61,6.57,86.65,normal
64.93,173.86,6.72,98.22,normal
46.5,71.85,7.38,92.21,gangguan
143.57,268.94,7.93,91.24,gangguan
23.23,20.24,5.63,94.34,normal
66.51,143.02,3.47,85.65,normal
63.2,23.76,6.04,91.08,normal
67.67,112.89,4.46,85.12,normal
99.98,123.7,5.83,88.1,normal
9.94,100.04,4.21,99.47,normal
118.74,28.93,4.08,93.82,normal
83.47,129.43,6.09,96.2,gangguan
140.05,200.31,2.15,90.47,normal
147.52,15.89,6.33,92.75,normal
114.36,290.73,4.06,88.66,normal
140.9,263.12,3.72,94.47,normal
148.57,171.04,7.97,91.27,normal
27.77,111.97,1.73,89.33,normal
136.85,117.76,1.75,93.71,normal
64.69,81.7,6.19,96.01,normal
78.26,87.5,7.79,98.08,gangguan
105.13,84.29,6.59,90.07,normal
12.23,156.69,7.08,98.08,gangguan
129.56,67.9,4.41,99.82,normal
22.39,137.44,0.81,98.21,normal
61.79,38.63,4.88,89.59,normal
115.53,243.2,2.53,95.43,gangguan
138.25,115.61,6.94,94.04,gangguan
140.39,74.81,6.3,92.06,normal
120.79,212.2,2.36,91.61,gangguan
117.16,200.45,6.14,90.34,normal
54.81,133.28,0.14,93.85,normal
65.18,104.47,6.39,92.15,normal
32.32,10.37,6.97,88.48,normal
142.79,15.47,5.09,92.15,normal
108.99,256.33,0.64,92.52,normal
43.61,163.28,7.75,85.28,normal
93.09,148.38,0.21,92.18,gangguan
21.27,135.23,6.81,88.86,normal
55.54,50.26,4.94,86.45,gangguan
114.77,187.39,7.48,98.45,normal
77.29,80.04,2.94,90.6,normal
38.62,43.15,4.7,89.6,normal
62.04,287.68,5.48,96.94,normal
103.61,77.94,7.51,90.95,normal
130.95,231.09,0.97,99.89,normal
74.3,235.54,0.42,85.07,gangguan
9.35,66.09,0.12,96.85,gangguan
59.51,47.24,0.61,90.78,normal
19.76,17.78,0.07,92.06,normal
142.84,212.77,4.93,96.4,gangguan
9.42,141.39,2.14,96.03,normal
55.85,126.5,6.57,95.79,normal
124.73,153.42,4.64,94.18,gangguan
83.33,79.78,7.58,95.91,gangguan
29.32,17.78,0.15,87.46,normal
105.97,206.01,0.25,91.75,normal
114.57,152.24,6.03,88.85,gangguan
101.0,129.62,7.57,93.92,normal
120.54,266.44,2.86,98.35,normal
6.99,191.85,0.01,93.15,gangguan
72.5,294.55,7.26,90.7,normal
39.03,132.89,6.03,99.87,normal
146.1,238.16,2.06,98.05,gangguan
129.32,263.87,5.13,93.8,normal
58.83,127.95,6.1,95.76,normal
110.38,206.35,1.05,99.41,normal
6.76,274.75,7.62,97.62,gangguan
137.15,192.74,3.11,94.13,normal
104.99,266.42,7.56,88.6,normal
27.31,227.34,1.55,98.71,normal
132.78,213.32,0.71,95.58,normal
70.83,290.97,6.89,90.88,gangguan
119.72,268.76,3.42,87.48,normal
43.55,140.83,1.16,93.46,normal
11.12,167.95,3.15,90.99,normal
148.4,143.3,5.67,97.74,gangguan
78.76,127.29,2.61,86.29,normal
147.23,250.14,7.34,95.6,normal
117.46,19.14,7.09,87.81,gangguan
95.25,110.04,2.16,99.27,normal
122.16,191.9,4.8,92.19,gangguan
35.63,129.56,7.62,93.03,gangguan
22.91,215.69,4.63,89.75,normal
17.1,208.04,1.64,95.14,normal
107.05,113.75,1.58,85.79,normal
133.76,247.65,7.61,98.22,normal
122.66,164.48,2.37,99.37,normal
134.87,288.33,7.41,98.14,normal
25.9,71.08,1.16,85.02,normal
148.92,97.93,1.97,95.96,normal
19.2,49.53,1.58,90.72,normal
74.87,37.57,2.41,98.12,normal
108.06,196.38,6.96,91.45,normal
61.24,265.42,4.98,87.95,normal
82.16,192.89,0.07,97.13,normal
85.5,222.93,6.35,85.83,normal
27.11,30.97,1.97,98.63,normal
141.84,44.29,0.13,85.07,normal
135.77,250.45,2.55,95.38,gangguan
14.83,42.55,6.83,92.78,normal
68.6,229.46,3.42,90.47,gangguan
121.75,259.59,6.74,97.39,normal
11.08,228.78,2.55,86.49,normal
41.8,61.59,4.68,90.88,normal
46.25,186.83,7.16,93.68,normal
124.15,223.88,6.41,85.17,normal
12.71,68.55,1.42,87.09,normal
33.5,165.6,6.5,97.22,gangguan
17.79,241.9,8.0,89.78,normal
99.65,247.89,3.21,86.8,normal
131.77,76.62,7.55,97.15,gangguan
8.98,128.01,6.16,97.11,gangguan
16.96,53.96,6.15,99.59,normal
68.1,192.07,3.52,87.43,gangguan
74.2,219.71,5.56,95.62,normal
54.73,87.48,5.26,88.58,gangguan
90.23,213.66,2.75,92.72,normal
79.44,245.31,3.55,89.01,normal
10.04,22.16,6.95,88.74,normal
93.75,256.26,6.95,93.75,normal
28.02,256.72,7.64,89.9,normal
23.93,220.91,1.87,89.75,normal
24.92,211.8,5.68,90.96,normal
86.02,247.24,6.47,85.09,gangguan
123.73,64.75,6.25,98.8,normal
143.4,160.09,4.36,99.53,normal
133.61,83.1,6.64,95.86,normal
103.43,240.95,1.74,94.13,normal
24.85,38.19,7.68,99.16,normal
32.52,223.03,0.29,99.78,gangguan
11.31,48.68,4.57,92.13,normal
9.41,148.81,2.52,89.41,gangguan
24.37,202.64,0.97,96.4,normal
55.98,39.99,3.3,92.49,normal
102.31,72.24,2.08,96.34,normal
98.43,171.14,1.92,98.98,normal
64.79,146.95,4.42,89.26,normal
89.59,71.31,7.15,89.93,normal
103.97,44.04,4.67,99.74,normal
64.49,27.06,0.07,87.67,normal
89.35,14.03,1.07,96.66,gangguan
66.6,120.67,2.0,88.31,gangguan
139.16,238.84,2.63,92.17,normal
79.85,31.33,7.38,93.2,normal
92.78,206.26,4.0,97.02,normal
93.67,285.87,2.76,98.37,normal
125.06,32.35,7.28,85.47,gangguan
16.32,286.95,7.74,99.2,normal
21.01,130.9,5.45,87.77,gangguan
15.15,226.67,7.74,95.77,normal
51.29,284.14,7.07,97.15,normal
50.55,71.59,2.07,89.41,normal
12.26,176.46,6.95,87.29,gangguan
56.6,81.82,4.87,95.2,gangguan
124.54,278.36,6.43,90.56,normal
104.73,246.34,4.41,91.42,gangguan
127.94,117.31,2.77,85.68,gangguan
26.28,58.54,3.31,90.65,normal
135.02,12.29,1.89,90.9,normal
60.65,225.2,1.63,88.7,gangguan
132.83,112.69,1.05,97.85,normal
121.72,168.84,1.27,88.17,normal
5.46,120.07,2.51,89.64,gangguan
86.85,233.88,4.38,96.89,gangguan
6.41,128.71,6.53,99.42,normal
45.6,262.5,2.61,99.36,normal
126.06,211.7,0.24,90.24,normal
61.75,211.23,7.72,91.9,gangguan
138.0,254.57,7.89,91.85,gangguan
48.04,149.97,4.01,88.87,gangguan
53.15,18.89,5.94,91.14,normal
64.28,57.02,6.11,88.59,normal
18.21,286.36,1.32,86.22,normal
27.05,280.51,7.74,86.67,normal
5.79,188.58,5.09,99.81,normal
54.78,60.42,2.13,93.74,normal
83.88,209.57,4.92,90.2,gangguan
144.26,96.72,0.03,94.12,normal
63.47,41.31,3.65,96.37,normal
28.38,32.6,7.23,87.48,normal
39.88,42.26,0.99,91.72,normal
105.16,209.62,6.0,94.49,gangguan
21.08,198.27,4.58,94.79,normal
108.01,82.53,6.48,93.7,normal
92.65,222.41,2.37,89.94,normal
9.78,142.67,4.97,85.04,gangguan
23.27,54.23,2.5,97.34,normal
147.94,192.66,7.93,91.3,gangguan
119.86,277.93,7.72,96.31,normal
102.38,128.95,6.7,90.95,normal
61.15,228.29,1.29,94.89,normal
108.49,128.4,2.28,88.62,gangguan
106.43,244.18,2.98,93.81,gangguan
110.28,81.44,3.6,93.99,normal
141.8,191.25,5.74,94.52,gangguan
39.8,243.74,3.77,89.6,gangguan
88.55,232.46,0.89,97.52,normal
130.32,245.42,7.55,97.82,gangguan
74.25,125.04,5.72,93.46,gangguan
106.84,135.88,3.23,90.54,gangguan
123.57,74.18,6.8,90.99,gangguan
31.04,129.62,6.58,94.76,normal
74.78,296.13,0.59,96.13,normal
85.22,269.51,0.95,99.6,normal
103.31,137.19,2.03,99.45,normal
114.73,145.16,1.52,97.65,normal
97.0,142.1,4.46,96.86,normal
134.6,74.59,7.86,96.66,gangguan
39.7,17.08,6.31,87.14,gangguan
80.29,93.33,7.44,85.11,normal
99.08,89.34,5.71,98.64,normal
76.43,282.17,0.02,85.35,normal
60.19,239.94,5.01,91.67,normal
50.93,90.74,2.96,96.38,normal
85.59,194.07,4.58,98.89,normal
28.25,42.06,2.64,87.57,gangguan
41.39,206.27,1.12,85.4,normal
50.6,59.29,3.22,93.02,normal
139.22,214.94,2.78,95.45,normal
147.46,31.37,0.56,95.75,normal
88.13,293.29,4.37,96.27,gangguan
60.46,161.64,1.92,98.07,normal
83.68,60.63,5.99,97.81,normal
41.87,22.81,3.52,86.56,gangguan
95.04,45.75,3.83,88.33,gangguan
32.28,109.93,3.28,87.91,normal
51.13,274.05,5.31,94.25,gangguan
112.1,56.77,3.67,87.87,gangguan
11.16,239.45,7.97,92.77,normal
29.35,212.51,4.26,98.22,normal
94.69,294.45,3.48,99.62,normal
6.67,287.07,7.43,98.93,gangguan
137.67,179.05,7.25,90.11,normal
145.0,222.09,5.52,98.71,gangguan
138.18,91.88,2.59,92.47,normal
93.11,52.42,7.08,99.48,normal
77.49,281.82,6.47,92.84,gangguan
72.76,115.36,0.32,88.35,normal
24.13,140.14,6.71,88.25,normal
71.4,75.06,2.45,96.99,normal
78.78,69.7,2.59,92.11,normal
56.7,62.59,3.71,88.97,gangguan
100.27,126.74,2.19,85.58,gangguan
76.79,194.41,7.06,90.98,normal
9.22,249.25,2.54,85.5,normal
89.13,38.46,2.27,86.88,normal
124.33,71.55,1.74,93.32,normal
129.34,228.4,5.43,86.87,normal
19.92,213.37,5.91,99.21,normal
77.38,166.34,2.04,89.49,gangguan
89.8,149.8,0.31,98.4,normal
129.95,257.49,7.03,96.01,normal
78.36,172.88,0.64,85.5,normal
79.5,46.79,7.9,92.02,normal
125.39,120.63,3.05,93.4,normal
148.24,216.79,3.84,95.43,normal
100.55,141.3,7.62,99.02,normal
130.99,133.35,0.78,91.31,normal
72.42,272.23,7.86,87.2,gangguan
82.3,107.08,6.55,96.79,normal
64.4,13.92,3.2,93.56,gangguan
101.81,41.18,2.59,97.7,normal
87.52,158.29,5.39,94.27,normal
106.05,150.39,7.8,93.5,normal
101.5,185.61,0.72,92.07,gangguan
118.99,73.55,6.87,93.99,normal
108.42,99.06,7.76,86.28,normal
126.55,5.88,5.81,95.83,normal
99.25,215.78,0.71,95.81,normal
41.56,274.3,4.43,90.66,gangguan
26.28,239.66,7.81,89.73,gangguan
54.78,146.56,0.72,95.21,normal
62.95,270.42,3.55,88.11,gangguan
112.87,150.86,5.17,88.75,gangguan
34.37,133.99,4.9,91.93,gangguan
16.62,297.71,5.56,92.19,normal
74.4,49.22,1.01,88.8,normal
141.39,142.25,4.77,93.88,gangguan
68.77,37.72,2.87,93.58,normal
115.68,64.25,7.88,87.12,normal
97.35,154.9,5.1,86.06,normal
55.36,273.65,7.02,90.61,normal
49.97,115.28,1.25,94.4,normal
5.32,186.91,4.04,87.88,normal
121.59,98.99,0.56,88.56,gangguan
112.94,197.51,7.51,86.58,normal
47.02,160.68,3.25,85.26,normal
52.55,115.03,2.48,85.87,normal
105.28,109.62,4.77,85.49,normal
146.35,92.56,1.89,85.08,normal
15.95,237.57,7.88,97.24,normal
82.77,163.45,3.52,93.54,gangguan
59.46,153.57,7.54,97.21,gangguan
19.95,98.12,2.44,98.44,normal
25.82,250.17,0.67,99.78,normal
5.36,36.64,6.44,85.2,normal
104.97,68.36,7.78,92.62,normal
25.92,103.46,2.67,90.09,normal
136.74,99.87,6.61,98.31,normal
78.76,162.31,6.9,85.63,gangguan
25.33,254.75,0.49,90.02,normal
34.73,151.49,6.91,85.49,gangguan
88.75,160.52,7.65,86.26,normal
67.02,86.13,3.11,96.3,normal
102.84,291.63,2.22,91.03,normal
55.85,70.69,6.75,94.25,normal
119.37,154.93,4.82,95.09,normal
143.39,138.93,3.96,86.88,normal
46.69,183.23,0.88,89.85,gangguan
141.71,170.79,6.72,94.18,normal
40.32,294.35,1.76,89.23,gangguan
95.08,123.6,6.81,95.16,normal
117.68,77.27,7.39,94.99,normal
92.38,44.97,7.06,92.18,normal
9.79,281.69,2.08,89.24,gangguan
52.11,27.79,2.36,89.93,gangguan
130.61,207.55,1.12,94.02,normal
123.39,207.87,6.25,85.28,normal
64.45,53.94,1.43,89.28,normal
106.69,151.14,1.06,92.28,gangguan
22.7,44.85,2.56,91.28,normal
143.82,195.9,0.57,89.84,normal
52.63,95.17,3.12,99.77,normal
113.11,56.79,0.32,89.85,gangguan
124.88,250.86,0.83,98.44,gangguan
100.48,167.66,3.6,95.5,normal
8.55,9.09,7.68,99.26,gangguan
81.0,214.65,4.51,89.96,gangguan
8.16,291.13,0.13,98.47,gangguan
10.97,227.86,3.09,87.17,gangguan
21.88,115.1,3.69,92.7,normal
144.59,212.03,2.97,88.18,normal
59.13,51.48,6.4,86.76,gangguan
105.03,165.85,5.63,92.9,normal
57.94,17.5,0.42,92.85,normal
83.29,250.42,5.66,85.18,gangguan
131.04,284.71,5.1,86.97,gangguan
66.71,237.17,2.32,97.17,gangguan
120.12,245.96,6.24,93.4,normal
54.76,97.57,2.32,98.62,normal
135.08,187.21,1.92,94.19,gangguan
126.37,52.94,7.85,92.53,gangguan
41.93,98.52,7.22,88.87,gangguan
124.62,16.23,1.79,90.77,normal
7.13,89.27,2.5,98.01,normal
52.24,256.81,2.6,92.48,gangguan
20.5,141.39,1.4,93.77,normal
138.98,181.5,0.2,85.98,gangguan
107.48,78.56,7.54,85.39,gangguan
133.75,42.02,5.25,92.47,gangguan
106.93,86.91,6.54,91.26,gangguan
72.21,235.42,7.46,86.44,gangguan
62.22,122.72,4.31,91.64,normal
86.95,116.57,3.93,94.55,normal
115.82,223.66,5.01,95.54,gangguan
12.36,170.16,4.25,87.82,normal
105.4,30.78,5.63,92.24,normal
87.55,296.35,2.03,98.58,normal
125.8,198.52,6.96,85.98,gangguan
112.13,284.3,5.61,99.91,normal
74.61,168.66,7.57,94.41,normal
28.46,79.67,5.35,89.38,gangguan
134.43,151.79,5.26,98.23,normal
28.46,11.79,7.3,98.71,normal
67.77,115.08,5.44,99.57,normal
31.46,129.39,5.1,99.95,normal
108.71,78.49,1.43,89.79,normal
74.62,195.39,5.71,87.43,gangguan
101.38,260.54,6.67,97.19,normal
31.85,101.25,2.49,89.48,normal
113.11,292.66,5.6,85.78,normal
128.41,137.9,7.21,99.13,normal
70.69,147.87,1.36,99.79,normal
90.98,67.33,5.25,93.72,normal
12.09,100.88,7.89,94.48,gangguan
64.15,299.81,3.02,98.17,normal
47.73,251.59,4.7,85.05,normal
74.78,286.98,0.23,89.41,normal
134.02,167.11,2.28,89.22,gangguan
143.39,243.37,5.73,85.24,normal
48.28,111.48,5.79,92.59,normal
127.86,185.6,1.69,97.67,normal
31.29,82.98,4.52,95.33,normal
27.12,127.32,0.25,86.27,normal
70.04,223.08,2.66,85.39,normal
20.71,18.24,6.71,88.13,normal
73.94,35.04,2.35,89.23,normal
48.26,243.51,4.48,99.85,normal
138.04,210.83,7.37,97.21,normal
66.17,179.34,1.81,89.86,normal
147.87,168.03,1.57,90.43,normal
134.84,135.84,7.02,98.25,normal
52.99,205.83,2.09,86.03,normal
112.25,275.25,4.74,95.86,gangguan
140.18,117.85,6.59,85.74,gangguan
98.7,83.32,1.82,93.26,normal
93.67,280.35,6.03,92.14,normal
105.75,289.71,1.53,95.27,gangguan
51.63,40.93,1.43,87.67,gangguan
124.44,114.47,1.93,91.21,normal
